key,scientificName,decimalLatitude,decimalLongitude,eventDate,year,month,day,basisOfRecord,datasetKey
590220367,"Lamprotornis superbus Rüppell, 1845",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
590273894,"Lamprotornis chalybaeus Hemprich & Ehrenberg, 1828",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
590316162,"Lanius humeralis Stanley, 1814",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
590316163,"Lamprotornis purpuroptera Rüppell, 1845",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
590935490,"Pogonornis bidentatus (Shaw, 1798)",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
592897682,"Melaniparus albiventris (Shelley, 1881)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
592903661,"Melaniparus albiventris (Shelley, 1881)",-0.379649,35.37572,2011-01-22,2011,1,22.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
592906550,"Melaenornis fischeri (Reichenow, 1884)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
592924031,"Motacilla clara Sharpe, 1908",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
592942368,"Nigrita canicapillus (Strickland, 1841)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
592982599,"Melaenornis edolioides (Swainson, 1837)",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
592982957,"Oriolus percivali Ogilvie-Grant, 1903",-0.379649,35.37572,2011-01-22,2011,1,22.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
593601846,"Melocichla mentalis (Fraser, 1843)",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
593760734,"Merops pusillus P.L.S.Müller, 1776",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
593760735,"Amirafra Bianchi, 1907",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
593769831,"Merops oreobates (Sharpe, 1892)",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
593950208,"Motacilla flava Linnaeus, 1758",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
593950209,"Corypha Gray, 1840",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
594011317,"Milvus migrans (Boddaert, 1783)",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
594019990,"Monticola saxatilis (Linnaeus, 1766)",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
594021236,"Merops apiaster Linnaeus, 1758",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
594066206,"Merops albicollis Vieillot, 1817",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
594368943,"Oenanthe isabellina (Temminck, 1829)",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
594657682,"Passer griseus (Vieillot, 1817)",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
596838395,"Pholia sharpii (F.J.Jackson, 1898)",-0.379649,35.37572,2011-01-22,2011,1,22.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
596847809,"Phylloscopus umbrovirens (Rüppell, 1840)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
596847810,"Phylloscopus umbrovirens (Rüppell, 1840)",-0.379649,35.37572,2011-01-22,2011,1,22.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
596859484,"Platysteira peltata Sundevall, 1850",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
596864231,"Ploceus insignis (Sharpe, 1891)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
596869610,"Ploceus melanogaster Shelley, 1887",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
596881957,"Pycnonotus barbatus (Desfontaines, 1789)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
596885679,"Prinia bairdii (Cassin, 1855)",-0.379649,35.37572,2011-01-22,2011,1,22.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
596905923,"Prinia bairdii (Cassin, 1855)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
596907069,"Poeoptera stuhlmanni (Reichenow, 1893)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
597506960,"Ploceus ocularis A.Smith, 1828",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
597515889,"Ploceus jacksoni Shelley, 1888",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
597822738,"Ploceus jacksoni Shelley, 1888",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
598138173,"Pycnonotus barbatus (Desfontaines, 1789)",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
598299062,"Prinia subflava (Gmelin, 1789)",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
598609521,"Saxicola rubetra (Linnaeus, 1758)",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
598716932,"Riparia riparia (Linnaeus, 1758)",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
600468654,"Schistolais leucopogon (Cabanis, 1875)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
600506633,"Stelgidillas gracilirostris (Strickland, 1844)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
600528492,"Stephanoaetus coronatus (Linnaeus, 1766)",-0.379649,35.37572,2011-01-22,2011,1,22.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
600530611,"Crithagra reichenowi (Salvadori, 1888)",-0.051124,34.921116,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
600671960,"Crithagra mozambica (P.L.Statius Müller, 1776)",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
602133802,"Streptopelia capicola (Sundevall, 1857)",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
604255412,"Chlorophoneus nigrifrons (Reichenow, 1896)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
604256700,"Chlorophoneus nigrifrons (Reichenow, 1896)",-0.379649,35.37572,2011-01-22,2011,1,22.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
604264656,"Terpsiphone viridis (Statius Muller, 1776)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
604264657,"Tauraco hartlaubi (Fischer & Reichenow, 1884)",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
604267549,"Trachylaemus purpuratus (J.Verreaux & E.Verreaux, 1851)",-0.379649,35.37572,2011-01-22,2011,1,22.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
604327373,"Zosterops senegalensis Bonaparte, 1850",-0.379649,35.37572,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
604842431,"Chlorophoneus sulfureopectus (Lesson, 1831)",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
605073429,"Turdoides jardineii (A.Smith, 1836)",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
605291514,"Turdus pelios Bonaparte, 1850",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
818067194,"Acrocephalus rufescens (Sharpe & Bouvier, 1877)",-0.125407,34.742504,2011-01-18,2011,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
818105576,"Acrocephalus scirpaceus (Hermann, 1804)",-0.125407,34.742504,2011-01-18,2011,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
818159429,"Atimastillas flavigula (Cabanis, 1880)",-0.125407,34.742504,2011-01-18,2011,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
821840667,"Campephaga flava Vieillot, 1817",-0.134947,35.267517,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
821841000,"Cecropis abyssinica (Guerin-Meneville, 1843)",-0.125407,34.742504,2011-01-18,2011,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
821983212,"Bradornis microrhynchus Reichenow, 1887",-0.184245,35.249252,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
825499712,"Crinifer zonurus (Ruppell, 1835)",-0.184245,35.249252,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
825502219,"Cisticola lateralis (Fraser, 1843)",-0.031405,34.938595,2011-01-20,2011,1,20.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
825512893,"Cinnyris cupreus (Shaw, 1812)",-0.184245,35.249252,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
825515086,"Cinnyris bifasciatus (Shaw, 1812)",-0.125407,34.742504,2011-01-18,2011,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
825518730,"Cinnyris chloropygius (Jardine, 1842)",-0.125407,34.742504,2011-01-18,2011,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
825528460,"Dendropicos fuscescens (Vieillot, 1818)",-0.184245,35.249252,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
825528620,"Dryoscopus gambensis (Lichtenstein, 1823)",-0.184245,35.249252,2011-01-21,2011,1,21.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
825547097,"Cinnyris erythrocercus (Hartlaub, 1857)",-0.125407,34.742504,2011-01-18,2011,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
825547171,"Cisticola erythrops (Hartlaub, 1857)",-0.125407,34.742504,2011-01-18,2011,1,18.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
899952223,"Myotis welwitschii (Gray, 1866)",-0.10961,34.74593,2012-01-13,2012,1,13.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
899968982,"Pseudoromicia rendalli (Thomas, 1889)",-0.10961,34.74593,2012-01-08,2012,1,8.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
899969003,"Pseudoromicia tenuipinnis (Peters, 1872)",-0.10961,34.74593,2012-01-08,2012,1,8.0,HUMAN_OBSERVATION,50c9509d-22c7-4a22-a47d-8c48425ef4a7
969658053,"Muscicapa adusta (F.Boie, 1828)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658078,"Terpsiphone viridis (Statius Muller, 1776)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658204,"Motacilla aguimp Temminck, 1820",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658231,"Saxicola torquatus (Linnaeus, 1766)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658258,"Turdus pelios Bonaparte, 1850",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658287,"Zosterops senegalensis Bonaparte, 1850",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658414,"Apaloderma vittatum Shelley, 1882",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658431,"Bycanistes subcylindricus (P.L.Sclater, 1871)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658458,"Spermestes bicolor (Fraser, 1843)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658480,"Merops muelleri (Cassin, 1857)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658510,"Campephaga petiti Oustalet, 1884",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658536,"Campephaga quiscalina Finsch, 1869",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658563,"Arizelocichla masukuensis (Shelley, 1897)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658585,"Stelgidillas gracilirostris (Strickland, 1844)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658730,"Dicrurus sharpei Oustalet, 1879",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658763,"Poeoptera stuhlmanni (Reichenow, 1893)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658797,"Turtur tympanistria (Temminck, 1809)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658945,"Phylloscopus budongoensis (Seth-Smith, 1907)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969658992,"Ketupa lactea (Temminck, 1820)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969659130,"Oriolus brachyrynchus Swainson, 1837",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969659170,"Melaenornis fischeri (Reichenow, 1884)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969659311,"Psalidoprocne albiceps P.L.Sclater, 1864",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969659365,"Phoeniculus bollei (Hartlaub, 1858)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969659531,"Neocossyphus poensis (Strickland, 1844)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969659553,"Buccanodon duchaillui (Cassin, 1855)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969659702,"Eurillas latirostris (Strickland, 1844)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675192,"Elminia nigromitrata (Reichenow, 1874)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675405,"Melaniparus funereus J.Verreaux & É.Verreaux, 1855",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675416,"Sheppardia aequatorialis (Jackson, 1906)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675426,"Chloropicus xantholophus (Hargitt, 1883)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675436,"Corythaeola cristata (Vieillot, 1816)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675446,"Motacilla cinerea Tunstall, 1771",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675453,"Chlorophoneus bocagei (Reichenow, 1894)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675458,"Gymnobucco bonapartei Hartlaub, 1854",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675467,"Tricholaema hirsuta (Swainson, 1821)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675475,"Chlorocichla laetissima (Sharpe, 1899)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675483,"Cinnyris reichenowi Sharpe, 1891",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675488,"Melaenornis edolioides (Swainson, 1837)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969675496,"Camaroptera chloronota Reichenow, 1895",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676153,"Bathmocercus rufus Reichenow, 1895",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676157,"Milvus migrans (Boddaert, 1783)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676161,"Oreolais pulcher (Sharpe, 1891)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676169,"Ploceus nigricollis (Vieillot, 1805)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676175,"Chamaetylas poliocephala (Bonaparte, 1850)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676180,"Nectarinia kilimensis Shelley, 1885",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676186,"Platysteira cyanea (Statius Muller, 1776)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676191,"Merops oreobates (Sharpe, 1892)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676195,"Fraseria lendu (Chapin, 1932)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676199,"Cisticola chubbi Sharpe, 1892",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676402,"Bleda syndactylus (Swainson, 1837)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676405,"Pycnonotus barbatus (Desfontaines, 1789)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
969676408,"Stephanoaetus coronatus (Linnaeus, 1766)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977712096,"Chlorophoneus bocagei (Reichenow, 1894)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977712422,"Gymnobucco bonapartei Hartlaub, 1854",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977712448,"Tricholaema hirsuta (Swainson, 1821)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977712473,"Chlorocichla laetissima (Sharpe, 1899)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977712801,"Cinnyris reichenowi Sharpe, 1891",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977712830,"Melaenornis edolioides (Swainson, 1837)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977712861,"Camaroptera chloronota Reichenow, 1895",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977712887,"Campephaga petiti Oustalet, 1884",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977713011,"Muscicapa adusta (F.Boie, 1828)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977713067,"Terpsiphone viridis (Statius Muller, 1776)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977713124,"Campephaga quiscalina Finsch, 1869",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977713154,"Arizelocichla masukuensis (Shelley, 1897)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977713179,"Stelgidillas gracilirostris (Strickland, 1844)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977713232,"Motacilla aguimp Temminck, 1820",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977713299,"Saxicola torquatus (Linnaeus, 1766)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977713307,"Dicrurus sharpei Oustalet, 1879",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977713335,"Poeoptera stuhlmanni (Reichenow, 1893)",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977713448,"Turdus pelios Bonaparte, 1850",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
977713507,"Zosterops senegalensis Bonaparte, 1850",0.24726,34.87463,2012-01-04,2012,1,4.0,HUMAN_OBSERVATION,4fa7b334-ce0d-4e88-aaae-2e0c138d049e
