Category,ID,Latitude,Longitude,Date,MODIS_Tile,MOD13Q1_061_Line_Y_250m,MOD13Q1_061_Sample_X_250m,MOD13Q1_061__250m_16_days_NDVI,MOD13Q1_061__250m_16_days_VI_Quality,MOD13Q1_061__250m_16_days_VI_Quality_bitmask,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND,MOD13Q1_061__250m_16_days_VI_Quality_MODLAND_Description,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness,MOD13Q1_061__250m_16_days_VI_Quality_VI_Usefulness_Description,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity,MOD13Q1_061__250m_16_days_VI_Quality_Aerosol_Quantity_Description,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected,MOD13Q1_061__250m_16_days_VI_Quality_Adjacent_cloud_detected_Description,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction,MOD13Q1_061__250m_16_days_VI_Quality_Atmosphere_BRDF_Correction_Description,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds,MOD13Q1_061__250m_16_days_VI_Quality_Mixed_Clouds_Description,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask,MOD13Q1_061__250m_16_days_VI_Quality_Land/Water_Mask_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice,MOD13Q1_061__250m_16_days_VI_Quality_Possible_snow/ice_Description,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow,MOD13Q1_061__250m_16_days_VI_Quality_Possible_shadow_Description
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2024-10-31,h21v09,1.0,2412.0,0.773,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2024-11-16,h21v09,1.0,2412.0,0.778,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2024-12-02,h21v09,1.0,2412.0,0.7982,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2024-12-18,h21v09,1.0,2412.0,0.7528,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-01-01,h21v09,1.0,2412.0,0.7705,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-01-17,h21v09,1.0,2412.0,0.5942,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-02-02,h21v09,1.0,2412.0,0.7066,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-02-18,h21v09,1.0,2412.0,0.6336,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-03-06,h21v09,1.0,2412.0,0.6738,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-03-22,h21v09,1.0,2412.0,0.6663,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-04-07,h21v09,1.0,2412.0,0.6241,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-04-23,h21v09,1.0,2412.0,0.678,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-05-09,h21v09,1.0,2412.0,0.7918,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-05-25,h21v09,1.0,2412.0,0.7371,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-06-10,h21v09,1.0,2412.0,0.7818,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-06-26,h21v09,1.0,2412.0,0.7367,2185.0,0b0000100010001001,0b01,"VI produced, but check other QA",0b0010,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-07-12,h21v09,1.0,2412.0,0.7475,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-07-28,h21v09,1.0,2412.0,0.7382,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-08-13,h21v09,1.0,2412.0,0.6989,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-08-29,h21v09,1.0,2412.0,0.6864,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-09-14,h21v09,1.0,2412.0,0.6891,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-09-30,h21v09,1.0,2412.0,0.7496,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-10-16,h21v09,1.0,2412.0,0.7294,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-11-01,h21v09,1.0,2412.0,0.7393,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-11-17,h21v09,1.0,2412.0,0.6814,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-12-03,h21v09,1.0,2412.0,0.6563,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2025-12-19,h21v09,1.0,2412.0,0.7006,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-01-01,h21v09,1.0,2412.0,0.7079,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-01-17,h21v09,1.0,2412.0,0.6349,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-02-02,h21v09,1.0,2412.0,0.5739,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-02-18,h21v09,1.0,2412.0,0.6529,34961.0,0b1000100010010001,0b01,"VI produced, but check other QA",0b0100,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b1,Yes
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-03-06,h21v09,1.0,2412.0,0.5854,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-03-22,h21v09,1.0,2412.0,0.6612,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-04-07,h21v09,1.0,2412.0,0.7039,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-04-23,h21v09,1.0,2412.0,0.7726,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-05-09,h21v09,1.0,2412.0,0.7517,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-05-25,h21v09,1.0,2412.0,0.783,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-06-10,h21v09,1.0,2412.0,0.7241,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-06-26,h21v09,1.0,2412.0,0.6313,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0199,-0.003354,35.025116,2026-07-12,h21v09,1.0,2412.0,0.6182,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-02-18,h21v08,4753.0,2412.0,0.8371,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-03-05,h21v08,4753.0,2412.0,0.8532,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-03-21,h21v08,4753.0,2412.0,0.857,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-04-06,h21v08,4753.0,2412.0,0.8688,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-04-22,h21v08,4753.0,2412.0,0.8605,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-05-08,h21v08,4753.0,2412.0,0.8501,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-05-24,h21v08,4753.0,2412.0,0.8329,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-06-09,h21v08,4753.0,2412.0,0.7997,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-06-25,h21v08,4753.0,2412.0,0.8549,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-07-11,h21v08,4753.0,2412.0,0.8757,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-07-27,h21v08,4753.0,2412.0,0.8916,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-08-12,h21v08,4753.0,2412.0,0.8484,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-08-28,h21v08,4753.0,2412.0,0.853,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-09-13,h21v08,4753.0,2412.0,0.8556,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-09-29,h21v08,4753.0,2412.0,0.847,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-10-15,h21v08,4753.0,2412.0,0.8558,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-10-31,h21v08,4753.0,2412.0,0.7944,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-11-16,h21v08,4753.0,2412.0,0.8145,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-12-02,h21v08,4753.0,2412.0,0.8522,2120.0,0b0000100001001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2000-12-18,h21v08,4753.0,2412.0,0.8815,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-01-01,h21v08,4753.0,2412.0,0.8578,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-01-17,h21v08,4753.0,2412.0,0.8564,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-02-02,h21v08,4753.0,2412.0,0.8524,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-02-18,h21v08,4753.0,2412.0,0.8363,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-03-06,h21v08,4753.0,2412.0,0.8348,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-03-22,h21v08,4753.0,2412.0,0.8816,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-04-07,h21v08,4753.0,2412.0,0.8745,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-04-23,h21v08,4753.0,2412.0,0.8642,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-05-09,h21v08,4753.0,2412.0,0.8928,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-05-25,h21v08,4753.0,2412.0,0.8761,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-06-10,h21v08,4753.0,2412.0,0.2839,2062.0,0b0000100000001110,0b10,"Pixel produced, but most probably cloudy",0b0011,Decreasing quality,0b00,Climatology,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-06-26,h21v08,4753.0,2412.0,0.6876,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-07-12,h21v08,4753.0,2412.0,0.8485,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-07-28,h21v08,4753.0,2412.0,0.8764,2376.0,0b0000100101001000,0b00,VI produced with good quality,0b0010,Decreasing quality,0b01,Low,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-08-13,h21v08,4753.0,2412.0,0.7696,2189.0,0b0000100010001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-08-29,h21v08,4753.0,2412.0,0.7958,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-09-14,h21v08,4753.0,2412.0,0.8862,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-09-30,h21v08,4753.0,2412.0,0.8209,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-10-16,h21v08,4753.0,2412.0,0.8537,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-11-01,h21v08,4753.0,2412.0,0.9011,2445.0,0b0000100110001101,0b01,"VI produced, but check other QA",0b0011,Decreasing quality,0b10,Average,0b1,Yes,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-11-17,h21v08,4753.0,2412.0,0.7647,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-12-03,h21v08,4753.0,2412.0,0.8724,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2001-12-19,h21v08,4753.0,2412.0,0.8621,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
QueleaGuard pseudo-absence v2 grid cell,cell_0201,0.096104,35.025119,2002-01-01,h21v08,4753.0,2412.0,0.8517,2116.0,0b0000100001000100,0b00,VI produced with good quality,0b0001,Lower quality,0b01,Low,0b0,No,0b0,No,0b0,No,0b001,Land (Nothing else but land),0b0,No,0b0,No
